Price,Shaft_Diameter,Rated_torque,Max_Torque_Rating,Thermal_Rating,Actual_Ratio,Max_Input_Power,Actual_Speed_Rpm
176210.0,108.64,28742.2,40762.47,97.6,9653.46,350.95,950.15
176260.0,108.66,28750.11,40773.67,97.62,9656.12,351.04,950.42
176300.0,108.69,28758.02,40784.88,97.65,9658.78,351.14,950.68
176350.0,108.71,28765.93,40796.09,97.68,9661.44,351.24,950.94
176400.0,108.74,28773.84,40807.3,97.7,9664.1,351.33,951.2
176440.0,108.76,28781.74,40818.5,97.73,9666.76,351.43,951.46
176490.0,108.79,28789.65,40829.71,97.76,9669.42,351.53,951.72
176540.0,108.81,28797.56,40840.92,97.78,9672.08,351.62,951.99
176590.0,108.84,28805.47,40852.13,97.81,9674.74,351.72,952.25
176630.0,108.86,28813.38,40863.34,97.84,9677.4,351.82,952.51
176680.0,108.89,28821.28,40874.54,97.86,9680.06,351.91,952.77
176730.0,108.91,28829.19,40885.75,97.89,9682.72,352.01,953.03
176770.0,108.94,28837.1,40896.96,97.92,9685.39,352.11,953.3
176820.0,108.96,28845.01,40908.17,97.94,9688.05,352.2,953.56
176870.0,108.99,28852.92,40919.37,97.97,9690.71,352.3,953.82
176910.0,109.01,28860.82,40930.58,98.0,9693.37,352.4,954.08
176960.0,109.03,28868.73,40941.79,98.02,9696.03,352.5,954.34
177010.0,109.06,28876.64,40953.0,98.05,9698.69,352.59,954.61
177060.0,109.08,28884.55,40964.2,98.08,9701.35,352.69,954.87
177100.0,109.11,28892.46,40975.41,98.1,9704.01,352.79,955.13
177150.0,109.13,28900.36,40986.62,98.13,9706.67,352.88,955.39
177200.0,109.16,28908.27,40997.83,98.16,9709.33,352.98,955.65
177240.0,109.18,28916.18,41009.03,98.18,9711.99,353.08,955.92
177290.0,109.21,28924.09,41020.24,98.21,9714.65,353.17,956.18
177340.0,109.23,28932.0,41031.45,98.24,9717.31,353.27,956.44
177380.0,109.26,28939.91,41042.66,98.26,9719.97,353.37,956.7
177430.0,109.28,28947.81,41053.87,98.29,9722.63,353.46,956.96
177480.0,109.31,28955.72,41065.07,98.32,9725.3,353.56,957.23
177520.0,109.33,28963.63,41076.28,98.34,9727.96,353.66,957.49
177570.0,109.36,28971.54,41087.49,98.37,9730.62,353.75,957.75
177620.0,109.38,28979.45,41098.7,98.4,9733.28,353.85,958.01
177670.0,109.41,28987.35,41109.9,98.42,9735.94,353.95,958.27
177710.0,109.43,28995.26,41121.11,98.45,9738.6,354.04,958.54
177760.0,109.46,29003.17,41132.32,98.48,9741.26,354.14,958.8
177810.0,109.48,29011.08,41143.53,98.5,9743.92,354.24,959.06
177850.0,109.51,29018.99,41154.73,98.53,9746.58,354.33,959.32
177900.0,109.53,29026.89,41165.94,98.56,9749.24,354.43,959.58
177950.0,109.56,29034.8,41177.15,98.58,9751.9,354.53,959.84
177990.0,109.58,29042.71,41188.36,98.61,9754.56,354.62,960.11
178040.0,109.61,29050.62,41199.56,98.64,9757.22,354.72,960.37
178090.0,109.63,29058.53,41210.77,98.66,9759.88,354.82,960.63
178140.0,109.66,29066.43,41221.98,98.69,9762.54,354.91,960.89
178180.0,109.68,29074.34,41233.19,98.72,9765.21,355.01,961.15
178230.0,109.7,29082.25,41244.4,98.74,9767.87,355.11,961.42
178280.0,109.73,29090.16,41255.6,98.77,9770.53,355.2,961.68
178320.0,109.75,29098.07,41266.81,98.8,9773.19,355.3,961.94
178370.0,109.78,29105.97,41278.02,98.82,9775.85,355.4,962.2
178420.0,109.8,29113.88,41289.23,98.85,9778.51,355.49,962.46
178460.0,109.83,29121.79,41300.43,98.88,9781.17,355.59,962.73
178510.0,109.85,29129.7,41311.64,98.9,9783.83,355.69,962.99
178560.0,109.88,29137.61,41322.85,98.93,9786.49,355.78,963.25
178600.0,109.9,29145.51,41334.06,98.96,9789.15,355.88,963.51
178650.0,109.93,29153.42,41345.26,98.98,9791.81,355.98,963.77
178700.0,109.95,29161.33,41356.47,99.01,9794.47,356.08,964.04
178750.0,109.98,29169.24,41367.68,99.04,9797.13,356.17,964.3
178790.0,110.0,29177.15,41378.89,99.06,9799.79,356.27,964.56
178840.0,110.03,29185.06,41390.09,99.09,9802.45,356.37,964.82
178890.0,110.05,29192.96,41401.3,99.12,9805.12,356.46,965.08
178930.0,110.08,29200.87,41412.51,99.14,9807.78,356.56,965.35
178980.0,110.1,29208.78,41423.72,99.17,9810.44,356.66,965.61
179030.0,110.13,29216.69,41434.93,99.2,9813.1,356.75,965.87
179070.0,110.15,29224.6,41446.13,99.22,9815.76,356.85,966.13
179120.0,110.18,29232.5,41457.34,99.25,9818.42,356.95,966.39
179170.0,110.2,29240.41,41468.55,99.28,9821.08,357.04,966.65
179210.0,110.23,29248.32,41479.76,99.3,9823.74,357.14,966.92
179260.0,110.25,29256.23,41490.96,99.33,9826.4,357.24,967.18
179310.0,110.28,29264.14,41502.17,99.36,9829.06,357.33,967.44
179360.0,110.3,29272.04,41513.38,99.38,9831.72,357.43,967.7
179400.0,110.32,29279.95,41524.59,99.41,9834.38,357.53,967.96
179450.0,110.35,29287.86,41535.79,99.44,9837.04,357.62,968.23
179500.0,110.37,29295.77,41547.0,99.46,9839.7,357.72,968.49
179540.0,110.4,29303.68,41558.21,99.49,9842.37,357.82,968.75
179590.0,110.42,29311.58,41569.42,99.52,9845.03,357.91,969.01
179640.0,110.45,29319.49,41580.62,99.54,9847.69,358.01,969.27
179680.0,110.47,29327.4,41591.83,99.57,9850.35,358.11,969.54
179730.0,110.5,29335.31,41603.04,99.6,9853.01,358.2,969.8
179780.0,110.52,29343.22,41614.25,99.62,9855.67,358.3,970.06
179830.0,110.55,29351.12,41625.46,99.65,9858.33,358.4,970.32
179870.0,110.57,29359.03,41636.66,99.68,9860.99,358.49,970.58
179920.0,110.6,29366.94,41647.87,99.7,9863.65,358.59,970.85
179970.0,110.62,29374.85,41659.08,99.73,9866.31,358.69,971.11
180010.0,110.65,29382.76,41670.29,99.76,9868.97,358.78,971.37
180060.0,110.67,29390.66,41681.49,99.78,9871.63,358.88,971.63
180110.0,110.7,29398.57,41692.7,99.81,9874.29,358.98,971.89
180150.0,110.72,29406.48,41703.91,99.84,9876.95,359.07,972.16
180200.0,110.75,29414.39,41715.12,99.86,9879.61,359.17,972.42
180250.0,110.77,29422.3,41726.32,99.89,9882.28,359.27,972.68
180290.0,110.8,29430.21,41737.53,99.92,9884.94,359.36,972.94
180340.0,110.82,29438.11,41748.74,99.94,9887.6,359.46,973.2
180390.0,110.85,29446.02,41759.95,99.97,9890.26,359.56,973.47
180440.0,110.87,29453.93,41771.15,100.0,9892.92,359.66,973.73
180480.0,110.9,29461.84,41782.36,100.02,9895.58,359.75,973.99
180530.0,110.92,29469.75,41793.57,100.05,9898.24,359.85,974.25
180580.0,110.95,29477.65,41804.78,100.08,9900.9,359.95,974.51
180620.0,110.97,29485.56,41815.99,100.1,9903.56,360.04,974.77
180670.0,110.99,29493.47,41827.19,100.13,9906.22,360.14,975.04
180720.0,111.02,29501.38,41838.4,100.16,9908.88,360.24,975.3
180760.0,111.04,29509.29,41849.61,100.18,9911.54,360.33,975.56
180810.0,111.07,29517.19,41860.82,100.21,9914.2,360.43,975.82
180860.0,111.09,29525.1,41872.02,100.24,9916.86,360.53,976.08
180910.0,111.12,29533.01,41883.23,100.26,9919.52,360.62,976.35
180950.0,111.14,29540.92,41894.44,100.29,9922.19,360.72,976.61
181000.0,111.17,29548.83,41905.65,100.32,9924.85,360.82,976.87
181050.0,111.19,29556.73,41916.85,100.34,9927.51,360.91,977.13
181090.0,111.22,29564.64,41928.06,100.37,9930.17,361.01,977.39
181140.0,111.24,29572.55,41939.27,100.4,9932.83,361.11,977.66
181190.0,111.27,29580.46,41950.48,100.42,9935.49,361.2,977.92
181230.0,111.29,29588.37,41961.68,100.45,9938.15,361.3,978.18
181280.0,111.32,29596.27,41972.89,100.48,9940.81,361.4,978.44
181330.0,111.34,29604.18,41984.1,100.5,9943.47,361.49,978.7
181370.0,111.37,29612.09,41995.31,100.53,9946.13,361.59,978.97
181420.0,111.39,29620.0,42006.52,100.56,9948.79,361.69,979.23
181470.0,111.42,29627.91,42017.72,100.58,9951.45,361.78,979.49
181520.0,111.44,29635.81,42028.93,100.61,9954.11,361.88,979.75
181560.0,111.47,29643.72,42040.14,100.64,9956.77,361.98,980.01
181610.0,111.49,29651.63,42051.35,100.66,9959.43,362.07,980.28
181660.0,111.52,29659.54,42062.55,100.69,9962.1,362.17,980.54
181700.0,111.54,29667.45,42073.76,100.72,9964.76,362.27,980.8
181750.0,111.57,29675.35,42084.97,100.74,9967.42,362.36,981.06
181800.0,111.59,29683.26,42096.18,100.77,9970.08,362.46,981.32
181840.0,111.61,29691.17,42107.38,100.8,9972.74,362.56,981.59
181890.0,111.64,29699.08,42118.59,100.82,9975.4,362.65,981.85
181940.0,111.66,29706.99,42129.8,100.85,9978.06,362.75,982.11
181980.0,111.69,29714.9,42141.01,100.88,9980.72,362.85,982.37
182030.0,111.71,29722.8,42152.21,100.9,9983.38,362.94,982.63
182080.0,111.74,29730.71,42163.42,100.93,9986.04,363.04,982.89
182130.0,111.76,29738.62,42174.63,100.96,9988.7,363.14,983.16
182170.0,111.79,29746.53,42185.84,100.98,9991.36,363.24,983.42
182220.0,111.81,29754.44,42197.05,101.01,9994.02,363.33,983.68
182270.0,111.84,29762.34,42208.25,101.04,9996.68,363.43,983.94
182310.0,111.86,29770.25,42219.46,101.06,9999.35,363.53,984.2
182360.0,111.89,29778.16,42230.67,101.09,10002.01,363.62,984.47
182410.0,111.91,29786.07,42241.88,101.12,10004.67,363.72,984.73
182450.0,111.94,29793.98,42253.08,101.14,10007.33,363.82,984.99
182500.0,111.96,29801.88,42264.29,101.17,10009.99,363.91,985.25
182550.0,111.99,29809.79,42275.5,101.2,10012.65,364.01,985.51
182600.0,112.01,29817.7,42286.71,101.22,10015.31,364.11,985.78
182640.0,112.04,29825.61,42297.91,101.25,10017.97,364.2,986.04
182690.0,112.06,29833.52,42309.12,101.28,10020.63,364.3,986.3
182740.0,112.09,29841.42,42320.33,101.3,10023.29,364.4,986.56
182780.0,112.11,29849.33,42331.54,101.33,10025.95,364.49,986.82
182830.0,112.14,29857.24,42342.74,101.36,10028.61,364.59,987.09
182880.0,112.16,29865.15,42353.95,101.38,10031.27,364.69,987.35
182920.0,112.19,29873.06,42365.16,101.41,10033.93,364.78,987.61
182970.0,112.21,29880.96,42376.37,101.44,10036.59,364.88,987.87
183020.0,112.24,29888.87,42387.58,101.46,10039.26,364.98,988.13
183060.0,112.26,29896.78,42398.78,101.49,10041.92,365.07,988.4
183110.0,112.28,29904.69,42409.99,101.52,10044.58,365.17,988.66
183160.0,112.31,29912.6,42421.2,101.54,10047.24,365.27,988.92
183210.0,112.33,29920.5,42432.41,101.57,10049.9,365.36,989.18
183250.0,112.36,29928.41,42443.61,101.6,10052.56,365.46,989.44
183300.0,112.38,29936.32,42454.82,101.62,10055.22,365.56,989.71
183350.0,112.41,29944.23,42466.03,101.65,10057.88,365.65,989.97
183390.0,112.43,29952.14,42477.24,101.68,10060.54,365.75,990.23
183440.0,112.46,29960.05,42488.44,101.7,10063.2,365.85,990.49
183490.0,112.48,29967.95,42499.65,101.73,10065.86,365.94,990.75
183530.0,112.51,29975.86,42510.86,101.76,10068.52,366.04,991.01
183580.0,112.53,29983.77,42522.07,101.78,10071.18,366.14,991.28
183630.0,112.56,29991.68,42533.27,101.81,10073.84,366.23,991.54
183680.0,112.58,29999.59,42544.48,101.84,10076.5,366.33,991.8
183720.0,112.61,30007.49,42555.69,101.86,10079.17,366.43,992.06
183770.0,112.63,30015.4,42566.9,101.89,10081.83,366.52,992.32
183820.0,112.66,30023.31,42578.11,101.92,10084.49,366.62,992.59
183860.0,112.68,30031.22,42589.31,101.94,10087.15,366.72,992.85
183910.0,112.71,30039.13,42600.52,101.97,10089.81,366.82,993.11
183960.0,112.73,30047.03,42611.73,102.0,10092.47,366.91,993.37
184000.0,112.76,30054.94,42622.94,102.02,10095.13,367.01,993.63
184050.0,112.78,30062.85,42634.14,102.05,10097.79,367.11,993.9
184100.0,112.81,30070.76,42645.35,102.08,10100.45,367.2,994.16
184140.0,112.83,30078.67,42656.56,102.1,10103.11,367.3,994.42
184190.0,112.86,30086.57,42667.77,102.13,10105.77,367.4,994.68
184240.0,112.88,30094.48,42678.97,102.16,10108.43,367.49,994.94
184290.0,112.9,30102.39,42690.18,102.18,10111.09,367.59,995.21
184330.0,112.93,30110.3,42701.39,102.21,10113.75,367.69,995.47
184380.0,112.95,30118.21,42712.6,102.24,10116.42,367.78,995.73
184430.0,112.98,30126.11,42723.8,102.26,10119.08,367.88,995.99
184470.0,113.0,30134.02,42735.01,102.29,10121.74,367.98,996.25
184520.0,113.03,30141.93,42746.22,102.32,10124.4,368.07,996.52
184570.0,113.05,30149.84,42757.43,102.34,10127.06,368.17,996.78
184610.0,113.08,30157.75,42768.64,102.37,10129.72,368.27,997.04
184660.0,113.1,30165.65,42779.84,102.4,10132.38,368.36,997.3
184710.0,113.13,30173.56,42791.05,102.42,10135.04,368.46,997.56
184750.0,113.15,30181.47,42802.26,102.45,10137.7,368.56,997.82
184800.0,113.18,30189.38,42813.47,102.48,10140.36,368.65,998.09
184850.0,113.2,30197.29,42824.67,102.5,10143.02,368.75,998.35
184900.0,113.23,30205.2,42835.88,102.53,10145.68,368.85,998.61
184940.0,113.25,30213.1,42847.09,102.56,10148.34,368.94,998.87
184990.0,113.28,30221.01,42858.3,102.58,10151.0,369.04,999.13
185040.0,113.3,30228.92,42869.5,102.61,10153.66,369.14,999.4
185080.0,113.33,30236.83,42880.71,102.64,10156.33,369.23,999.66
185130.0,113.35,30244.74,42891.92,102.66,10158.99,369.33,999.92
185180.0,113.38,30252.64,42903.13,102.69,10161.65,369.43,1000.18
185220.0,113.4,30260.55,42914.34,102.72,10164.31,369.52,1000.44
185270.0,113.43,30268.46,42925.54,102.74,10166.97,369.62,1000.71
185320.0,113.45,30276.37,42936.75,102.77,10169.63,369.72,1000.97
185370.0,113.48,30284.28,42947.96,102.8,10172.29,369.81,1001.23
185410.0,113.5,30292.18,42959.17,102.82,10174.95,369.91,1001.49
185460.0,113.53,30300.09,42970.37,102.85,10177.61,370.01,1001.75
185510.0,113.55,30308.0,42981.58,102.88,10180.27,370.1,1002.02
185550.0,113.57,30315.91,42992.79,102.9,10182.93,370.2,1002.28
185600.0,113.6,30323.82,43004.0,102.93,10185.59,370.3,1002.54
185650.0,113.62,30331.72,43015.2,102.96,10188.25,370.4,1002.8
185690.0,113.65,30339.63,43026.41,102.98,10190.91,370.49,1003.06
185740.0,113.67,30347.54,43037.62,103.01,10193.57,370.59,1003.33
185790.0,113.7,30355.45,43048.83,103.04,10196.24,370.69,1003.59
185830.0,113.72,30363.36,43060.03,103.06,10198.9,370.78,1003.85
185880.0,113.75,30371.26,43071.24,103.09,10201.56,370.88,1004.11
185930.0,113.77,30379.17,43082.45,103.12,10204.22,370.98,1004.37
185980.0,113.8,30387.08,43093.66,103.14,10206.88,371.07,1004.64
186020.0,113.82,30394.99,43104.87,103.17,10209.54,371.17,1004.9
186070.0,113.85,30402.9,43116.07,103.2,10212.2,371.27,1005.16
186120.0,113.87,30410.8,43127.28,103.22,10214.86,371.36,1005.42
186160.0,113.9,30418.71,43138.49,103.25,10217.52,371.46,1005.68
186210.0,113.92,30426.62,43149.7,103.28,10220.18,371.56,1005.94
186260.0,113.95,30434.53,43160.9,103.3,10222.84,371.65,1006.21
186300.0,113.97,30442.44,43172.11,103.33,10225.5,371.75,1006.47
186350.0,114.0,30450.35,43183.32,103.36,10228.16,371.85,1006.73
186400.0,114.02,30458.25,43194.53,103.38,10230.82,371.94,1006.99
186450.0,114.05,30466.16,43205.73,103.41,10233.48,372.04,1007.25
186490.0,114.07,30474.07,43216.94,103.44,10236.15,372.14,1007.52
186540.0,114.1,30481.98,43228.15,103.46,10238.81,372.23,1007.78
186590.0,114.12,30489.89,43239.36,103.49,10241.47,372.33,1008.04
186630.0,114.15,30497.79,43250.56,103.52,10244.13,372.43,1008.3
186680.0,114.17,30505.7,43261.77,103.54,10246.79,372.52,1008.56
186730.0,114.19,30513.61,43272.98,103.57,10249.45,372.62,1008.83
186770.0,114.22,30521.52,43284.19,103.6,10252.11,372.72,1009.09
186820.0,114.24,30529.43,43295.4,103.62,10254.77,372.81,1009.35
186870.0,114.27,30537.33,43306.6,103.65,10257.43,372.91,1009.61
186910.0,114.29,30545.24,43317.81,103.68,10260.09,373.01,1009.87
186960.0,114.32,30553.15,43329.02,103.7,10262.75,373.1,1010.14
187010.0,114.34,30561.06,43340.23,103.73,10265.41,373.2,1010.4
187060.0,114.37,30568.97,43351.43,103.76,10268.07,373.3,1010.66
187100.0,114.39,30576.87,43362.64,103.78,10270.73,373.39,1010.92
187150.0,114.42,30584.78,43373.85,103.81,10273.4,373.49,1011.18
187200.0,114.44,30592.69,43385.06,103.84,10276.06,373.59,1011.45
187240.0,114.47,30600.6,43396.26,103.86,10278.72,373.68,1011.71
187290.0,114.49,30608.51,43407.47,103.89,10281.38,373.78,1011.97
187340.0,114.52,30616.41,43418.68,103.92,10284.04,373.88,1012.23
187380.0,114.54,30624.32,43429.89,103.94,10286.7,373.98,1012.49
187430.0,114.57,30632.23,43441.09,103.97,10289.36,374.07,1012.76
187480.0,114.59,30640.14,43452.3,104.0,10292.02,374.17,1013.02
187520.0,114.62,30648.05,43463.51,104.02,10294.68,374.27,1013.28
187570.0,114.64,30655.95,43474.72,104.05,10297.34,374.36,1013.54
187620.0,114.67,30663.86,43485.93,104.08,10300.0,374.46,1013.8
187670.0,114.69,30671.77,43497.13,104.1,10302.66,374.56,1014.06
187710.0,114.72,30679.68,43508.34,104.13,10305.32,374.65,1014.33
187760.0,114.74,30687.59,43519.55,104.16,10307.98,374.75,1014.59
187810.0,114.77,30695.5,43530.76,104.18,10310.64,374.85,1014.85
187850.0,114.79,30703.4,43541.96,104.21,10313.31,374.94,1015.11
187900.0,114.82,30711.31,43553.17,104.24,10315.97,375.04,1015.37
187950.0,114.84,30719.22,43564.38,104.26,10318.63,375.14,1015.64
187990.0,114.86,30727.13,43575.59,104.29,10321.29,375.23,1015.9
188040.0,114.89,30735.04,43586.79,104.32,10323.95,375.33,1016.16
188090.0,114.91,30742.94,43598.0,104.34,10326.61,375.43,1016.42
188140.0,114.94,30750.85,43609.21,104.37,10329.27,375.52,1016.68
188180.0,114.96,30758.76,43620.42,104.4,10331.93,375.62,1016.95
188230.0,114.99,30766.67,43631.62,104.42,10334.59,375.72,1017.21
188280.0,115.01,30774.58,43642.83,104.45,10337.25,375.81,1017.47
188320.0,115.04,30782.48,43654.04,104.48,10339.91,375.91,1017.73
188370.0,115.06,30790.39,43665.25,104.5,10342.57,376.01,1017.99
188420.0,115.09,30798.3,43676.46,104.53,10345.23,376.1,1018.26
188460.0,115.11,30806.21,43687.66,104.56,10347.89,376.2,1018.52
188510.0,115.14,30814.12,43698.87,104.58,10350.55,376.3,1018.78
188560.0,115.16,30822.02,43710.08,104.61,10353.22,376.39,1019.04
188600.0,115.19,30829.93,43721.29,104.64,10355.88,376.49,1019.3
188650.0,115.21,30837.84,43732.49,104.67,10358.54,376.59,1019.57
188700.0,115.24,30845.75,43743.7,104.69,10361.2,376.68,1019.83
188750.0,115.26,30853.66,43754.91,104.72,10363.86,376.78,1020.09
188790.0,115.29,30861.56,43766.12,104.75,10366.52,376.88,1020.35
188840.0,115.31,30869.47,43777.32,104.77,10369.18,376.97,1020.61
188890.0,115.34,30877.38,43788.53,104.8,10371.84,377.07,1020.88
188930.0,115.36,30885.29,43799.74,104.83,10374.5,377.17,1021.14
188980.0,115.39,30893.2,43810.95,104.85,10377.16,377.26,1021.4
189030.0,115.41,30901.1,43822.15,104.88,10379.82,377.36,1021.66
189070.0,115.44,30909.01,43833.36,104.91,10382.48,377.46,1021.92
189120.0,115.46,30916.92,43844.57,104.93,10385.14,377.56,1022.18
189170.0,115.48,30924.83,43855.78,104.96,10387.8,377.65,1022.45
189220.0,115.51,30932.74,43866.99,104.99,10390.46,377.75,1022.71
189260.0,115.53,30940.65,43878.19,105.01,10393.13,377.85,1022.97
189310.0,115.56,30948.55,43889.4,105.04,10395.79,377.94,1023.23
189360.0,115.58,30956.46,43900.61,105.07,10398.45,378.04,1023.49
189400.0,115.61,30964.37,43911.82,105.09,10401.11,378.14,1023.76
189450.0,115.63,30972.28,43923.02,105.12,10403.77,378.23,1024.02
189500.0,115.66,30980.19,43934.23,105.15,10406.43,378.33,1024.28
189540.0,115.68,30988.09,43945.44,105.17,10409.09,378.43,1024.54
189590.0,115.71,30996.0,43956.65,105.2,10411.75,378.52,1024.8
189640.0,115.73,31003.91,43967.85,105.23,10414.41,378.62,1025.07
189680.0,115.76,31011.82,43979.06,105.25,10417.07,378.72,1025.33
189730.0,115.78,31019.73,43990.27,105.28,10419.73,378.81,1025.59
189780.0,115.81,31027.63,44001.48,105.31,10422.39,378.91,1025.85
189830.0,115.83,31035.54,44012.68,105.33,10425.05,379.01,1026.11
189870.0,115.86,31043.45,44023.89,105.36,10427.71,379.1,1026.38
189920.0,115.88,31051.36,44035.1,105.39,10430.38,379.2,1026.64
189970.0,115.91,31059.27,44046.31,105.41,10433.04,379.3,1026.9
190010.0,115.93,31067.17,44057.52,105.44,10435.7,379.39,1027.16
190060.0,115.96,31075.08,44068.72,105.47,10438.36,379.49,1027.42
190110.0,115.98,31082.99,44079.93,105.49,10441.02,379.59,1027.69
190150.0,116.01,31090.9,44091.14,105.52,10443.68,379.68,1027.95
190200.0,116.03,31098.81,44102.35,105.55,10446.34,379.78,1028.21
190250.0,116.06,31106.71,44113.55,105.57,10449.0,379.88,1028.47
190290.0,116.08,31114.62,44124.76,105.6,10451.66,379.97,1028.73
190340.0,116.11,31122.53,44135.97,105.63,10454.32,380.07,1028.99
190390.0,116.13,31130.44,44147.18,105.65,10456.98,380.17,1029.26
190440.0,116.15,31138.35,44158.38,105.68,10459.64,380.26,1029.52
190480.0,116.18,31146.25,44169.59,105.71,10462.3,380.36,1029.78
190530.0,116.2,31154.16,44180.8,105.73,10464.96,380.46,1030.04
190580.0,116.23,31162.07,44192.01,105.76,10467.62,380.55,1030.3
190620.0,116.25,31169.98,44203.21,105.79,10470.29,380.65,1030.57
190670.0,116.28,31177.89,44214.42,105.81,10472.95,380.75,1030.83
190720.0,116.3,31185.8,44225.63,105.84,10475.61,380.84,1031.09
190760.0,116.33,31193.7,44236.84,105.87,10478.27,380.94,1031.35
190810.0,116.35,31201.61,44248.05,105.89,10480.93,381.04,1031.61
190860.0,116.38,31209.52,44259.25,105.92,10483.59,381.14,1031.88
190910.0,116.4,31217.43,44270.46,105.95,10486.25,381.23,1032.14
190950.0,116.43,31225.34,44281.67,105.97,10488.91,381.33,1032.4
191000.0,116.45,31233.24,44292.88,106.0,10491.57,381.43,1032.66
191050.0,116.48,31241.15,44304.08,106.03,10494.23,381.52,1032.92
191090.0,116.5,31249.06,44315.29,106.05,10496.89,381.62,1033.19
191140.0,116.53,31256.97,44326.5,106.08,10499.55,381.72,1033.45
191190.0,116.55,31264.88,44337.71,106.11,10502.21,381.81,1033.71
191230.0,116.58,31272.78,44348.91,106.13,10504.87,381.91,1033.97
191280.0,116.6,31280.69,44360.12,106.16,10507.53,382.01,1034.23
191330.0,116.63,31288.6,44371.33,106.19,10510.2,382.1,1034.5
191370.0,116.65,31296.51,44382.54,106.21,10512.86,382.2,1034.76
191420.0,116.68,31304.42,44393.74,106.24,10515.52,382.3,1035.02
191470.0,116.7,31312.32,44404.95,106.27,10518.18,382.39,1035.28
191520.0,116.73,31320.23,44416.16,106.29,10520.84,382.49,1035.54
191560.0,116.75,31328.14,44427.37,106.32,10523.5,382.59,1035.81
